"DATA_LECTURA","DATA_EXTREM","CODI_ESTACIO","ACRÒNIM","VALOR"
2020-07-23,NA,"X8","TM",27.2
2020-07-23,"14:31:00","X8","TX",32
2020-07-23,"03:09:00","X8","TN",22.5
2020-07-23,NA,"X8","HRM",55
2020-07-23,"23:08:00","X8","HRX",83
2020-07-23,"12:34:00","X8","HRN",35
2020-07-23,NA,"X8","PM",1005.5
2020-07-23,"00:43:00","X8","PX",1007.1
2020-07-23,"16:51:00","X8","PN",1003.9
2020-07-23,NA,"X8","PPT",0
2020-07-23,NA,"X8","RS24h",27.1
2020-07-23,NA,"X8","VVM10",1.5
2020-07-23,NA,"X8","DVM10",157
2020-07-23,"09:50:00","X8","VVX10",5.7
2020-07-23,"09:50:00","X8","DVVX10",94
2020-07-24,NA,"D5","TM",25.4
2020-07-24,"12:16:00","D5","TX",31
2020-07-24,"04:43:00","D5","TN",22
2020-07-24,NA,"D5","HRM",63
2020-07-24,"23:15:00","D5","HRX",90
2020-07-24,"12:23:00","D5","HRN",36
2020-07-24,NA,"D5","PM",967.8
2020-07-24,"23:12:00","D5","PX",969.5
2020-07-24,"03:00:00","D5","PN",966.4
2020-07-24,NA,"D5","PPT",0.1
2020-07-24,NA,"D5","RS24h",24.4
2020-07-24,NA,"D5","VVM10",3.7
2020-07-24,NA,"D5","DVM10",189
2020-07-24,"04:44:00","D5","VVX10",11.1
2020-07-24,"04:44:00","D5","DVVX10",324
2020-07-24,NA,"X2","TM",26.6
2020-07-24,"12:15:00","X2","TX",30.2
2020-07-24,"07:54:00","X2","TN",23.3
2020-07-24,NA,"X2","HRM",72
2020-07-24,"23:32:00","X2","HRX",89
2020-07-24,"12:30:00","X2","HRN",52
2020-07-24,NA,"X4","TM",27.4
2020-07-24,"16:17:00","X4","TX",30.1
2020-07-24,"23:41:00","X4","TN",25.6
2020-07-24,NA,"X4","HRM",61
2020-07-24,"23:01:00","X4","HRX",78
2020-07-24,"12:18:00","X4","HRN",43
2020-07-24,NA,"X4","PM",1010
2020-07-24,"23:13:00","X4","PX",1011.9
2020-07-24,"03:00:00","X4","PN",1008.5
2020-07-24,NA,"X4","PPT",0.7
2020-07-24,NA,"X4","RS24h",24.5
2020-07-24,NA,"X4","VVM10",1.8
2020-07-24,NA,"X4","DVM10",176
2020-07-24,"14:15:00","X4","VVX10",8.2
2020-07-24,"14:15:00","X4","DVVX10",232
2020-07-24,NA,"X8","TM",27
2020-07-24,"11:36:00","X8","TX",32.1
2020-07-24,"00:19:00","X8","TN",23.5
2020-07-24,NA,"X8","HRM",62
2020-07-24,"08:08:00","X8","HRX",89
2020-07-24,"11:33:00","X8","HRN",30
2020-07-24,NA,"X8","PM",1004.9
2020-07-24,"23:34:00","X8","PX",1006.6
2020-07-24,"02:51:00","X8","PN",1003.3
2020-07-24,NA,"X8","PPT",0.1
2020-07-24,NA,"X8","RS24h",25
2020-07-24,NA,"X8","VVM10",1.9
2020-07-24,NA,"X8","DVM10",198
2020-07-24,"12:30:00","X8","VVX10",8.2
2020-07-24,"12:30:00","X8","DVVX10",161
2020-07-25,NA,"D5","TM",24.5
2020-07-25,"12:49:00","D5","TX",29.7
2020-07-25,"02:07:00","D5","TN",21.7
2020-07-25,NA,"D5","HRM",71
2020-07-25,"01:16:00","D5","HRX",92
2020-07-25,"11:06:00","D5","HRN",47
2020-07-25,NA,"D5","PM",968.3
2020-07-25,"10:38:00","D5","PX",969.5
2020-07-25,"18:03:00","D5","PN",966.7
2020-07-25,NA,"D5","PPT",0
2020-07-25,NA,"D5","RS24h",26.9
2020-07-25,NA,"D5","VVM10",3.6
2020-07-25,NA,"D5","DVM10",227
2020-07-25,"15:31:00","D5","VVX10",8.9
2020-07-25,"15:31:00","D5","DVVX10",207
2020-07-25,NA,"X2","TM",26.8
2020-07-25,"14:36:00","X2","TX",30.4
2020-07-25,"05:00:00","X2","TN",23.5
2020-07-25,NA,"X2","HRM",73
2020-07-25,"02:30:00","X2","HRX",89
2020-07-25,"09:39:00","X2","HRN",47
2020-07-25,NA,"X4","TM",27.3
2020-07-25,"09:42:00","X4","TX",30.4
2020-07-25,"04:30:00","X4","TN",25.3
2020-07-25,NA,"X4","HRM",66
2020-07-25,"04:46:00","X4","HRX",79
2020-07-25,"09:43:00","X4","HRN",38
2020-07-25,NA,"X4","PM",1010.6
2020-07-25,"10:46:00","X4","PX",1011.8
2020-07-25,"17:01:00","X4","PN",1008.8
2020-07-25,NA,"X4","PPT",0
2020-07-25,NA,"X4","RS24h",27.7
2020-07-25,NA,"X4","VVM10",2
2020-07-25,NA,"X4","DVM10",221
2020-07-25,"15:52:00","X4","VVX10",7.3
2020-07-25,"15:52:00","X4","DVVX10",245
2020-07-25,NA,"X8","TM",26.7
2020-07-25,"12:30:00","X8","TX",30.7
2020-07-25,"04:42:00","X8","TN",22.7
2020-07-25,NA,"X8","HRM",72
2020-07-25,"04:08:00","X8","HRX",97
2020-07-25,"10:01:00","X8","HRN",42
2020-07-25,NA,"X8","PM",1005.4
2020-07-25,"10:45:00","X8","PX",1006.7
2020-07-25,"18:05:00","X8","PN",1003.9
2020-07-25,NA,"X8","PPT",0
2020-07-25,NA,"X8","RS24h",27.7
2020-07-25,NA,"X8","VVM10",2
2020-07-25,NA,"X8","DVM10",233
2020-07-25,"13:32:00","X8","VVX10",7.6
2020-07-25,"13:32:00","X8","DVVX10",186
2020-07-26,NA,"D5","TM",24.9
2020-07-26,"12:07:00","D5","TX",30.5
2020-07-26,"23:59:00","D5","TN",21.6
2020-07-26,NA,"D5","HRM",75
2020-07-26,"22:11:00","D5","HRX",93
2020-07-26,"12:11:00","D5","HRN",55
2020-07-26,NA,"D5","PM",969.3
2020-07-26,"23:01:00","D5","PX",971
2020-07-26,"03:49:00","D5","PN",967.4
2020-07-26,NA,"D5","PPT",0
2020-07-26,NA,"D5","RS24h",27.1
2020-07-26,NA,"D5","VVM10",2.1
2020-07-26,NA,"D5","DVM10",147
2020-07-26,"03:15:00","D5","VVX10",6
2020-07-26,"03:15:00","D5","DVVX10",303
2020-07-26,NA,"X2","TM",26
2020-07-26,"15:32:00","X2","TX",28.8
2020-07-26,"05:35:00","X2","TN",23.4
2020-07-26,NA,"X2","HRM",80
2020-07-26,"23:57:00","X2","HRX",91
2020-07-26,"12:03:00","X2","HRN",69
2020-07-26,NA,"X4","TM",26.4
2020-07-26,"10:07:00","X4","TX",28.6
2020-07-26,"23:59:00","X4","TN",24.9
2020-07-26,NA,"X4","HRM",75
2020-07-26,"19:18:00","X4","HRX",84
2020-07-26,"10:06:00","X4","HRN",64
2020-07-26,NA,"X4","PM",1011.7
2020-07-26,"23:03:00","X4","PX",1013.6
2020-07-26,"04:00:00","X4","PN",1009.9
2020-07-26,NA,"X4","PPT",0
2020-07-26,NA,"X4","RS24h",26.7
2020-07-26,NA,"X4","VVM10",2
2020-07-26,NA,"X4","DVM10",126
2020-07-26,"13:06:00","X4","VVX10",6.1
2020-07-26,"13:06:00","X4","DVVX10",132
2020-07-26,NA,"X8","TM",26.3
2020-07-26,"11:00:00","X8","TX",30.6
2020-07-26,"04:10:00","X8","TN",22
2020-07-26,NA,"X8","HRM",78
2020-07-26,"04:15:00","X8","HRX",98
2020-07-26,"09:05:00","X8","HRN",56
2020-07-26,NA,"X8","PM",1006.5
2020-07-26,"23:00:00","X8","PX",1008.3
2020-07-26,"03:37:00","X8","PN",1004.6
2020-07-26,NA,"X8","PPT",0
2020-07-26,NA,"X8","RS24h",28.2
2020-07-26,NA,"X8","VVM10",1.7
2020-07-26,NA,"X8","DVM10",127
2020-07-26,"11:35:00","X8","VVX10",6.4
2020-07-26,"11:35:00","X8","DVVX10",122
2020-07-27,NA,"D5","TM",26.2
2020-07-27,"14:12:00","D5","TX",31.4
2020-07-27,"01:26:00","D5","TN",21.4
2020-07-27,NA,"D5","HRM",56
2020-07-27,"00:00:00","D5","HRX",91
2020-07-27,"22:51:00","D5","HRN",37
2020-07-27,NA,"D5","PM",969.8
2020-07-27,"07:37:00","D5","PX",970.8
2020-07-27,"17:48:00","D5","PN",968.5
2020-07-27,NA,"D5","PPT",0
2020-07-27,NA,"D5","RS24h",28.2
2020-07-27,NA,"D5","VVM10",3.1
2020-07-27,NA,"D5","DVM10",240
2020-07-27,"16:10:00","D5","VVX10",7.5
2020-07-27,"16:10:00","D5","DVVX10",205
2020-07-27,NA,"X2","TM",26.7
2020-07-27,"14:41:00","X2","TX",30.9
2020-07-27,"05:11:00","X2","TN",22.7
2020-07-27,NA,"X2","HRM",76
2020-07-27,"03:10:00","X2","HRX",94
2020-07-27,"15:01:00","X2","HRN",58
2020-07-27,NA,"X4","TM",27.9
2020-07-27,"15:06:00","X4","TX",31.9
2020-07-27,"01:10:00","X4","TN",24.5
2020-07-27,NA,"X4","HRM",64
2020-07-27,"01:10:00","X4","HRX",85
2020-07-27,"09:18:00","X4","HRN",37
2020-07-27,NA,"X4","PM",1012
2020-07-27,"00:00:00","X4","PX",1013.3
2020-07-27,"17:13:00","X4","PN",1010.3
2020-07-27,NA,"X4","PPT",0
2020-07-27,NA,"X4","RS24h",27.8
2020-07-27,NA,"X4","VVM10",1.8
2020-07-27,NA,"X4","DVM10",216
2020-07-27,"13:18:00","X4","VVX10",7.3
2020-07-27,"13:18:00","X4","DVVX10",181
2020-07-27,NA,"X8","TM",27.1
2020-07-27,"15:28:00","X8","TX",32.1
2020-07-27,"04:28:00","X8","TN",21.5
2020-07-27,NA,"X8","HRM",69
2020-07-27,"03:43:00","X8","HRX",99
2020-07-27,"14:18:00","X8","HRN",42
2020-07-27,NA,"X8","PM",1006.9
2020-07-27,"00:30:00","X8","PX",1008
2020-07-27,"17:32:00","X8","PN",1005.3
2020-07-27,NA,"X8","PPT",0
2020-07-27,NA,"X8","RS24h",27.7
2020-07-27,NA,"X8","VVM10",1.8
2020-07-27,NA,"X8","DVM10",241
2020-07-27,"12:56:00","X8","VVX10",8.1
2020-07-27,"12:56:00","X8","DVVX10",183
2020-07-28,NA,"D5","TM",25.8
2020-07-28,"12:20:00","D5","TX",30
2020-07-28,"22:25:00","D5","TN",21.7
2020-07-28,NA,"D5","HRM",63
2020-07-28,"22:13:00","D5","HRX",94
2020-07-28,"06:44:00","D5","HRN",33
2020-07-28,NA,"D5","PM",969.4
2020-07-28,"10:40:00","D5","PX",970.2
2020-07-28,"17:30:00","D5","PN",968.4
2020-07-28,NA,"D5","PPT",0
2020-07-28,NA,"D5","RS24h",24.1
2020-07-28,NA,"D5","VVM10",2.5
2020-07-28,NA,"D5","DVM10",81
2020-07-28,"23:38:00","D5","VVX10",9.7
2020-07-28,"23:38:00","D5","DVVX10",69
2020-07-28,NA,"X2","TM",26.2
2020-07-28,"15:09:00","X2","TX",28.6
2020-07-28,"02:51:00","X2","TN",23.6
2020-07-28,NA,"X2","HRM",78
2020-07-28,"20:06:00","X2","HRX",90
2020-07-28,"08:30:00","X2","HRN",52
2020-07-28,NA,"X4","TM",26.9
2020-07-28,"08:26:00","X4","TX",30.2
2020-07-28,"22:30:00","X4","TN",25.2
2020-07-28,NA,"X4","HRM",72
2020-07-28,"20:15:00","X4","HRX",93
2020-07-28,"08:27:00","X4","HRN",41
2020-07-28,NA,"X4","PM",1011.6
2020-07-28,"10:48:00","X4","PX",1012.5
2020-07-28,"17:26:00","X4","PN",1010.3
2020-07-28,NA,"X4","PPT",0
2020-07-28,NA,"X4","RS24h",23.2
2020-07-28,NA,"X4","VVM10",2.2
2020-07-28,NA,"X4","DVM10",81
2020-07-28,"11:28:00","X4","VVX10",7.8
2020-07-28,"11:28:00","X4","DVVX10",87
2020-07-28,NA,"X8","TM",26.9
2020-07-28,"08:47:00","X8","TX",30.8
2020-07-28,"01:23:00","X8","TN",23.3
2020-07-28,NA,"X8","HRM",70
2020-07-28,"21:56:00","X8","HRX",91
2020-07-28,"08:43:00","X8","HRN",46
2020-07-28,NA,"X8","PM",1006.4
2020-07-28,"10:52:00","X8","PX",1007.2
2020-07-28,"17:30:00","X8","PN",1005.2
2020-07-28,NA,"X8","PPT",0
2020-07-28,NA,"X8","RS24h",23.1
2020-07-28,NA,"X8","VVM10",2.2
2020-07-28,NA,"X8","DVM10",82
2020-07-28,"11:41:00","X8","VVX10",7.3
2020-07-28,"11:41:00","X8","DVVX10",83
2020-07-29,NA,"D5","TM",26.1
2020-07-29,"11:39:00","D5","TX",32.2
2020-07-29,"04:01:00","D5","TN",21.8
2020-07-29,NA,"D5","HRM",63
2020-07-29,"20:37:00","D5","HRX",82
2020-07-29,"10:35:00","D5","HRN",44
2020-07-29,NA,"D5","PM",969.8
2020-07-29,"09:52:00","D5","PX",971
2020-07-29,"18:18:00","D5","PN",968.8
2020-07-29,NA,"D5","PPT",0
2020-07-29,NA,"D5","RS24h",27.6
2020-07-29,NA,"D5","VVM10",2.4
2020-07-29,NA,"D5","DVM10",97
2020-07-29,"00:14:00","D5","VVX10",9.9
2020-07-29,"00:14:00","D5","DVVX10",69
2020-07-29,NA,"X2","TM",26.2
2020-07-29,"15:23:00","X2","TX",30.2
2020-07-29,"05:06:00","X2","TN",22.9
2020-07-29,NA,"X2","HRM",75
2020-07-29,"23:39:00","X2","HRX",88
2020-07-29,"14:05:00","X2","HRN",57
2020-07-29,NA,"X4","TM",27.2
2020-07-29,"13:51:00","X4","TX",30.1
2020-07-29,"04:08:00","X4","TN",24.6
2020-07-29,NA,"X4","HRM",65
2020-07-29,"21:49:00","X4","HRX",76
2020-07-29,"10:04:00","X4","HRN",49
2020-07-29,NA,"X4","PM",1012.1
2020-07-29,"11:47:00","X4","PX",1013.1
2020-07-29,"18:15:00","X4","PN",1010.9
2020-07-29,NA,"X4","PPT",0
2020-07-29,NA,"X4","RS24h",27.3
2020-07-29,NA,"X4","VVM10",1.6
2020-07-29,NA,"X4","DVM10",93
2020-07-29,"13:03:00","X4","VVX10",6.1
2020-07-29,"13:03:00","X4","DVVX10",107
2020-07-29,NA,"X8","TM",27.1
2020-07-29,"11:08:00","X8","TX",32
2020-07-29,"04:21:00","X8","TN",22.3
2020-07-29,NA,"X8","HRM",66
2020-07-29,"22:38:00","X8","HRX",86
2020-07-29,"11:10:00","X8","HRN",45
2020-07-29,NA,"X8","PM",1006.9
2020-07-29,"10:16:00","X8","PX",1007.9
2020-07-29,"18:13:00","X8","PN",1005.7
2020-07-29,NA,"X8","PPT",0
2020-07-29,NA,"X8","RS24h",27.1
2020-07-29,NA,"X8","VVM10",1.6
2020-07-29,NA,"X8","DVM10",81
2020-07-29,"12:57:00","X8","VVX10",6.3
2020-07-29,"12:57:00","X8","DVVX10",137
2020-07-30,NA,"D5","TM",28.4
2020-07-30,"12:32:00","D5","TX",33.4
2020-07-30,"01:54:00","D5","TN",24.2
2020-07-30,NA,"D5","HRM",42
2020-07-30,"02:11:00","D5","HRX",59
2020-07-30,"23:12:00","D5","HRN",31
2020-07-30,NA,"D5","PM",969.9
2020-07-30,"10:18:00","D5","PX",971
2020-07-30,"18:00:00","D5","PN",969.1
2020-07-30,NA,"D5","PPT",0
2020-07-30,NA,"D5","RS24h",27.6
2020-07-30,NA,"D5","VVM10",1.2
2020-07-30,NA,"D5","DVM10",106
2020-07-30,"15:00:00","D5","VVX10",4.5
2020-07-30,"15:00:00","D5","DVVX10",143
2020-07-30,NA,"X2","TM",26.3
2020-07-30,"16:56:00","X2","TX",29.8
2020-07-30,"04:09:00","X2","TN",22.5
2020-07-30,NA,"X2","HRM",72
2020-07-30,"04:15:00","X2","HRX",87
2020-07-30,"18:42:00","X2","HRN",55
2020-07-30,NA,"X4","TM",28.2
2020-07-30,"14:10:00","X4","TX",31
2020-07-30,"03:50:00","X4","TN",24.5
2020-07-30,NA,"X4","HRM",56
2020-07-30,"04:00:00","X4","HRX",73
2020-07-30,"18:54:00","X4","HRN",28
2020-07-30,NA,"X4","PM",1011.9
2020-07-30,"10:47:00","X4","PX",1013
2020-07-30,"17:40:00","X4","PN",1010.8
2020-07-30,NA,"X4","PPT",0
2020-07-30,NA,"X4","RS24h",27.5
2020-07-30,"13:21:00","X4","VVX10",5.1
2020-07-30,"13:21:00","X4","DVVX10",153
2020-07-30,NA,"X8","TM",28
2020-07-30,"14:07:00","X8","TX",33.5
2020-07-30,"04:32:00","X8","TN",22.2
2020-07-30,NA,"X8","HRM",54
2020-07-30,"01:04:00","X8","HRX",87
2020-07-30,"16:51:00","X8","HRN",31
2020-07-30,NA,"X8","PM",1006.7
2020-07-30,"11:00:00","X8","PX",1007.7
2020-07-30,"18:02:00","X8","PN",1005.8
2020-07-30,NA,"X8","PPT",0
2020-07-30,NA,"X8","RS24h",27.2
2020-07-30,NA,"X8","VVM10",1.3
2020-07-30,NA,"X8","DVM10",73
2020-07-30,"14:43:00","X8","VVX10",5.4
2020-07-30,"14:43:00","X8","DVVX10",156
2020-07-31,NA,"D5","TM",28.3
2020-07-31,"14:31:00","D5","TX",32.7
2020-07-31,"03:11:00","D5","TN",23.1
2020-07-31,NA,"D5","HRM",49
2020-07-31,"03:12:00","D5","HRX",78
2020-07-31,"23:05:00","D5","HRN",20
2020-07-31,NA,"D5","PM",969
2020-07-31,"09:12:00","D5","PX",970
2020-07-31,"18:32:00","D5","PN",968.1
2020-07-31,NA,"D5","PPT",0
2020-07-31,NA,"D5","RS24h",24.1
2020-07-31,NA,"D5","VVM10",2.5
2020-07-31,NA,"D5","DVM10",78
2020-07-31,"01:40:00","D5","VVX10",6.6
2020-07-31,"01:40:00","D5","DVVX10",45
2020-07-31,NA,"X2","TM",26.8
2020-07-31,"14:15:00","X2","TX",30.9
2020-07-31,"03:11:00","X2","TN",23.1
2020-07-31,NA,"X2","HRM",76
2020-07-31,"23:32:00","X2","HRX",93
2020-07-31,"07:19:00","X2","HRN",52
2020-07-31,NA,"X4","TM",28
2020-07-31,"15:08:00","X4","TX",30.7
2020-07-31,"04:37:00","X4","TN",25.7
2020-07-31,NA,"X4","HRM",67
2020-07-31,"23:58:00","X4","HRX",83
2020-07-31,"07:18:00","X4","HRN",45
2020-07-31,NA,"X4","PM",1010.9
2020-07-31,"09:14:00","X4","PX",1012
2020-07-31,"18:31:00","X4","PN",1009.8
2020-07-31,NA,"X4","PPT",0
2020-07-31,NA,"X4","RS24h",23.3
2020-07-31,NA,"X4","VVM10",1.5
2020-07-31,NA,"X4","DVM10",101
2020-07-31,"10:00:00","X4","VVX10",5.7
2020-07-31,"10:00:00","X4","DVVX10",79
2020-07-31,NA,"X8","TM",27.6
2020-07-31,"14:13:00","X8","TX",33.1
2020-07-31,"03:07:00","X8","TN",23.4
2020-07-31,NA,"X8","HRM",64
2020-07-31,"20:21:00","X8","HRX",90
2020-07-31,"07:31:00","X8","HRN",45
2020-07-31,NA,"X8","PM",1005.7
2020-07-31,"09:08:00","X8","PX",1007
2020-07-31,"18:47:00","X8","PN",1004.8
2020-07-31,NA,"X8","PPT",0
2020-07-31,NA,"X8","RS24h",23.1
2020-07-31,NA,"X8","VVM10",1.5
2020-07-31,NA,"X8","DVM10",66
2020-07-31,"11:44:00","X8","VVX10",5.7
2020-07-31,"11:44:00","X8","DVVX10",82
2020-08-01,NA,"D5","TM",29.3
2020-08-01,"13:33:00","D5","TX",34.8
2020-08-01,"23:30:00","D5","TN",24.6
2020-08-01,NA,"D5","HRM",46
2020-08-01,"23:58:00","D5","HRX",89
2020-08-01,"04:07:00","D5","HRN",20
2020-08-01,NA,"D5","PM",968.4
2020-08-01,"10:12:00","D5","PX",969.9
2020-08-01,"18:02:00","D5","PN",966.5
2020-08-01,NA,"D5","PPT",0
2020-08-01,NA,"D5","RS24h",27.6
2020-08-01,NA,"D5","VVM10",2.4
2020-08-01,NA,"D5","DVM10",179
2020-08-01,"12:34:00","D5","VVX10",7.6
2020-08-01,"12:34:00","D5","DVVX10",201
2020-08-01,NA,"X2","TM",27.8
2020-08-01,"14:58:00","X2","TX",32.3
2020-08-01,"05:07:00","X2","TN",23.6
2020-08-01,NA,"X2","HRM",75
2020-08-01,"00:30:00","X2","HRX",94
2020-08-01,"14:50:00","X2","HRN",56
2020-08-01,NA,"X4","TM",28.9
2020-08-01,"16:23:00","X4","TX",32.6
2020-08-01,"05:02:00","X4","TN",26.1
2020-08-01,NA,"X4","HRM",65
2020-08-01,"23:43:00","X4","HRX",89
2020-08-01,"16:28:00","X4","HRN",38
2020-08-01,NA,"X4","PM",1010.2
2020-08-01,"10:00:00","X4","PX",1011.7
2020-08-01,"18:01:00","X4","PN",1008
2020-08-01,NA,"X4","PPT",0
2020-08-01,NA,"X4","RS24h",27.2
2020-08-01,NA,"X4","VVM10",1.5
2020-08-01,NA,"X4","DVM10",135
2020-08-01,"23:38:00","X4","VVX10",6.2
2020-08-01,"23:38:00","X4","DVVX10",117
2020-08-01,NA,"X8","TM",28.8
2020-08-01,"11:44:00","X8","TX",35.1
2020-08-01,"05:01:00","X8","TN",23.4
2020-08-01,NA,"X8","HRM",60
2020-08-01,"22:30:00","X8","HRX",93
2020-08-01,"14:37:00","X8","HRN",33
2020-08-01,NA,"X8","PM",1005.1
2020-08-01,"10:08:00","X8","PX",1006.6
2020-08-01,"18:07:00","X8","PN",1003.1
2020-08-01,NA,"X8","PPT",0
2020-08-01,NA,"X8","RS24h",26.9
2020-08-01,NA,"X8","VVM10",1.5
2020-08-01,NA,"X8","DVM10",188
2020-08-01,"14:29:00","X8","VVX10",6.1
2020-08-01,"14:29:00","X8","DVVX10",218
2020-08-02,NA,"D5","TM",25.2
2020-08-02,"13:16:00","D5","TX",30.2
2020-08-02,"05:35:00","D5","TN",21.7
2020-08-02,NA,"D5","HRM",71
2020-08-02,"23:48:00","D5","HRX",93
2020-08-02,"13:41:00","D5","HRN",44
2020-08-02,NA,"D5","PM",967.3
2020-08-02,"09:48:00","D5","PX",968.6
2020-08-02,"16:00:00","D5","PN",965.9
2020-08-02,NA,"D5","PPT",0
2020-08-02,NA,"D5","RS24h",26.3
2020-08-02,NA,"D5","VVM10",5.6
2020-08-02,NA,"D5","DVM10",242
2020-08-02,"13:49:00","D5","VVX10",11.8
2020-08-02,"13:49:00","D5","DVVX10",215
2020-08-02,NA,"X2","TM",27.7
2020-08-02,"14:26:00","X2","TX",31.5
2020-08-02,"06:30:00","X2","TN",24.7
2020-08-02,NA,"X2","HRM",69
2020-08-02,"23:48:00","X2","HRX",92
2020-08-02,"09:40:00","X2","HRN",46
2020-08-02,NA,"X4","TM",28.2
2020-08-02,"11:07:00","X4","TX",31.7
2020-08-02,"23:30:00","X4","TN",25.6
2020-08-02,NA,"X4","HRM",63
2020-08-02,"23:32:00","X4","HRX",94
2020-08-02,"09:36:00","X4","HRN",40
2020-08-02,NA,"X4","PM",1009.4
2020-08-02,"08:00:00","X4","PX",1010.8
2020-08-02,"16:01:00","X4","PN",1007.9
2020-08-02,NA,"X4","PPT",1.4
2020-08-02,NA,"X4","RS24h",26.2
2020-08-02,NA,"X4","VVM10",2.7
2020-08-02,NA,"X4","DVM10",238
2020-08-02,"11:12:00","X4","VVX10",9.5
2020-08-02,"11:12:00","X4","DVVX10",225
2020-08-02,NA,"X8","TM",27.7
2020-08-02,"10:13:00","X8","TX",32.2
2020-08-02,"03:38:00","X8","TN",24.3
2020-08-02,NA,"X8","HRM",68
2020-08-02,"23:59:00","X8","HRX",96
2020-08-02,"13:31:00","X8","HRN",41
2020-08-02,NA,"X8","PM",1004.3
2020-08-02,"09:38:00","X8","PX",1005.6
2020-08-02,"16:10:00","X8","PN",1003.1
2020-08-02,NA,"X8","PPT",0.1
2020-08-02,NA,"X8","RS24h",26.2
2020-08-02,NA,"X8","VVM10",3
2020-08-02,NA,"X8","DVM10",242
2020-08-02,"13:17:00","X8","VVX10",10.2
2020-08-02,"13:17:00","X8","DVVX10",220
2020-08-03,NA,"D5","TM",22
2020-08-03,"12:47:00","D5","TX",26.9
2020-08-03,"05:43:00","D5","TN",17.8
2020-08-03,NA,"D5","HRM",66
2020-08-03,"00:42:00","D5","HRX",95
2020-08-03,"03:04:00","D5","HRN",52
2020-08-03,NA,"D5","PM",966.3
2020-08-03,"22:48:00","D5","PX",967.6
2020-08-03,"16:00:00","D5","PN",965.1
2020-08-03,NA,"D5","PPT",1.9
2020-08-03,NA,"D5","RS24h",21.6
2020-08-03,NA,"D5","VVM10",4.6
2020-08-03,NA,"D5","DVM10",227
2020-08-03,"02:02:00","D5","VVX10",10.8
2020-08-03,"02:02:00","D5","DVVX10",316
2020-08-03,NA,"X2","TM",23.9
2020-08-03,"14:47:00","X2","TX",27.6
2020-08-03,"06:46:00","X2","TN",19.3
2020-08-03,NA,"X2","HRM",73
2020-08-03,"02:20:00","X2","HRX",99
2020-08-03,"12:35:00","X2","HRN",56
2020-08-03,NA,"X4","TM",24.4
2020-08-03,"12:31:00","X4","TX",26.9
2020-08-03,"05:27:00","X4","TN",20.2
2020-08-03,NA,"X4","HRM",64
2020-08-03,"01:00:00","X4","HRX",100
2020-08-03,"02:26:00","X4","HRN",46
2020-08-03,NA,"X4","PM",1009
2020-08-03,"23:07:00","X4","PX",1010.2
2020-08-03,"15:36:00","X4","PN",1007.6
2020-08-03,NA,"X4","PPT",16.8
2020-08-03,NA,"X4","RS24h",21.1
2020-08-03,NA,"X4","VVM10",2.3
2020-08-03,NA,"X4","DVM10",178
2020-08-03,"13:54:00","X4","VVX10",8.3
2020-08-03,"13:54:00","X4","DVVX10",215
2020-08-03,NA,"X8","TM",24.3
2020-08-03,"11:41:00","X8","TX",28.3
2020-08-03,"05:35:00","X8","TN",17.9
2020-08-03,NA,"X8","HRM",63
2020-08-03,"06:00:00","X8","HRX",100
2020-08-03,"03:03:00","X8","HRN",45
2020-08-03,NA,"X8","PM",1003.7
2020-08-03,"22:46:00","X8","PX",1005
2020-08-03,"15:33:00","X8","PN",1002.4
2020-08-03,NA,"X8","PPT",4.6
2020-08-03,NA,"X8","RS24h",21.3
2020-08-03,NA,"X8","VVM10",2.5
2020-08-03,NA,"X8","DVM10",198
2020-08-03,"02:09:00","X8","VVX10",10.1
2020-08-03,"02:09:00","X8","DVVX10",311
2020-08-04,NA,"D5","TM",21.6
2020-08-04,"14:04:00","D5","TX",25.8
2020-08-04,"01:00:00","D5","TN",19.8
2020-08-04,NA,"D5","HRM",78
2020-08-04,"23:30:00","D5","HRX",90
2020-08-04,"14:04:00","D5","HRN",54
2020-08-04,NA,"D5","PM",967.2
2020-08-04,"21:14:00","D5","PX",968.2
2020-08-04,"04:16:00","D5","PN",966
2020-08-04,NA,"D5","PPT",0
2020-08-04,NA,"D5","RS24h",16.5
2020-08-04,NA,"D5","VVM10",4
2020-08-04,NA,"D5","DVM10",198
2020-08-04,"14:01:00","D5","VVX10",11.1
2020-08-04,"14:01:00","D5","DVVX10",198
2020-08-04,NA,"X2","TM",24.4
2020-08-04,"14:04:00","X2","TX",27.7
2020-08-04,"05:06:00","X2","TN",21.8
2020-08-04,NA,"X2","HRM",75
2020-08-04,"04:00:00","X2","HRX",92
2020-08-04,"11:55:00","X2","HRN",63
2020-08-04,NA,"X4","TM",24.5
2020-08-04,"12:28:00","X4","TX",26.4
2020-08-04,"06:46:00","X4","TN",22.7
2020-08-04,NA,"X4","HRM",69
2020-08-04,"06:41:00","X4","HRX",78
2020-08-04,"12:28:00","X4","HRN",60
2020-08-04,NA,"X4","PM",1009.9
2020-08-04,"11:00:00","X4","PX",1011.3
2020-08-04,"04:47:00","X4","PN",1008.7
2020-08-04,NA,"X4","PPT",1
2020-08-04,NA,"X4","RS24h",22.9
2020-08-04,NA,"X4","VVM10",2.4
2020-08-04,NA,"X4","DVM10",193
2020-08-04,"15:13:00","X4","VVX10",9.2
2020-08-04,"15:13:00","X4","DVVX10",189
2020-08-04,NA,"X8","TM",23.9
2020-08-04,"14:12:00","X8","TX",27.9
